date,state,count
2021-10-06,Andaman and Nicobar Islands,1.0
2021-10-07,Andaman and Nicobar Islands,2.0
2021-10-08,Andaman and Nicobar Islands,0.0
2021-10-09,Andaman and Nicobar Islands,3.0
2021-10-10,Andaman and Nicobar Islands,1.0
2021-10-11,Andaman and Nicobar Islands,1.0
2021-10-12,Andaman and Nicobar Islands,1.0
2021-10-13,Andaman and Nicobar Islands,2.0
2021-10-14,Andaman and Nicobar Islands,3.0
2021-10-15,Andaman and Nicobar Islands,1.0
2021-10-16,Andaman and Nicobar Islands,0.0
2021-10-17,Andaman and Nicobar Islands,1.0
2021-10-18,Andaman and Nicobar Islands,0.0
2021-10-19,Andaman and Nicobar Islands,4.0
2021-10-20,Andaman and Nicobar Islands,0.0
2021-10-21,Andaman and Nicobar Islands,0.0
2021-10-22,Andaman and Nicobar Islands,0.0
2021-10-23,Andaman and Nicobar Islands,2.0
2021-10-24,Andaman and Nicobar Islands,0.0
2021-10-25,Andaman and Nicobar Islands,0.0
2021-10-26,Andaman and Nicobar Islands,0.0
2021-10-27,Andaman and Nicobar Islands,2.0
2021-10-28,Andaman and Nicobar Islands,1.0
2021-10-29,Andaman and Nicobar Islands,0.0
2021-10-30,Andaman and Nicobar Islands,0.0
2021-10-31,Andaman and Nicobar Islands,0.0
2020-03-12,Andhra Pradesh,1.0
2020-03-13,Andhra Pradesh,0.0
2020-03-14,Andhra Pradesh,0.0
2020-03-15,Andhra Pradesh,0.0
2020-03-16,Andhra Pradesh,0.0
2020-03-17,Andhra Pradesh,0.0
2020-03-18,Andhra Pradesh,0.0
2020-03-19,Andhra Pradesh,2.0
2020-03-20,Andhra Pradesh,0.0
2020-03-21,Andhra Pradesh,2.0
2020-03-22,Andhra Pradesh,1.0
2020-03-23,Andhra Pradesh,1.0
2020-03-24,Andhra Pradesh,1.0
2020-03-25,Andhra Pradesh,2.0
2020-03-26,Andhra Pradesh,1.0
2020-03-27,Andhra Pradesh,2.0
2020-03-28,Andhra Pradesh,6.0
2020-03-29,Andhra Pradesh,2.0
2020-03-30,Andhra Pradesh,2.0
2020-03-31,Andhra Pradesh,21.0
2020-04-01,Andhra Pradesh,67.0
2020-04-02,Andhra Pradesh,38.0
2020-04-03,Andhra Pradesh,15.0
2020-04-04,Andhra Pradesh,28.0
2020-04-05,Andhra Pradesh,64.0
2020-04-06,Andhra Pradesh,47.0
2020-04-07,Andhra Pradesh,11.0
2020-04-08,Andhra Pradesh,34.0
2020-04-09,Andhra Pradesh,15.0
2020-04-10,Andhra Pradesh,18.0
2020-04-11,Andhra Pradesh,24.0
2020-04-12,Andhra Pradesh,15.0
2020-04-13,Andhra Pradesh,19.0
2020-04-14,Andhra Pradesh,45.0
2020-04-15,Andhra Pradesh,41.0
2020-04-16,Andhra Pradesh,9.0
2020-04-17,Andhra Pradesh,38.0
2020-04-18,Andhra Pradesh,31.0
2020-04-19,Andhra Pradesh,44.0
2020-04-20,Andhra Pradesh,75.0
2020-04-21,Andhra Pradesh,35.0
2020-04-22,Andhra Pradesh,56.0
2020-04-23,Andhra Pradesh,80.0
2020-04-24,Andhra Pradesh,62.0
2020-04-25,Andhra Pradesh,61.0
2020-04-26,Andhra Pradesh,81.0
2020-04-27,Andhra Pradesh,80.0
2020-04-28,Andhra Pradesh,82.0
2020-04-29,Andhra Pradesh,73.0
2020-04-30,Andhra Pradesh,71.0
2020-05-01,Andhra Pradesh,60.0
2020-05-02,Andhra Pradesh,62.0
2020-05-03,Andhra Pradesh,58.0
2020-05-04,Andhra Pradesh,67.0
2020-05-05,Andhra Pradesh,67.0
2020-05-06,Andhra Pradesh,60.0
2020-05-07,Andhra Pradesh,56.0
2020-05-08,Andhra Pradesh,54.0
2020-05-09,Andhra Pradesh,43.0
2020-05-10,Andhra Pradesh,50.0
2020-05-11,Andhra Pradesh,38.0
2020-05-12,Andhra Pradesh,71.0
2020-05-13,Andhra Pradesh,48.0
2020-05-14,Andhra Pradesh,68.0
2020-05-15,Andhra Pradesh,102.0
2020-05-16,Andhra Pradesh,48.0
2020-05-17,Andhra Pradesh,25.0
2020-05-18,Andhra Pradesh,52.0
2020-05-19,Andhra Pradesh,57.0
2020-05-20,Andhra Pradesh,71.0
2020-05-21,Andhra Pradesh,45.0
2020-05-22,Andhra Pradesh,62.0
2020-05-23,Andhra Pradesh,47.0
2020-05-24,Andhra Pradesh,66.0
2020-05-25,Andhra Pradesh,106.0
2020-05-26,Andhra Pradesh,97.0
2020-05-27,Andhra Pradesh,134.0
2020-05-28,Andhra Pradesh,128.0
2020-05-29,Andhra Pradesh,85.0
2020-05-30,Andhra Pradesh,131.0
2020-05-31,Andhra Pradesh,110.0
2020-06-01,Andhra Pradesh,105.0
2020-06-02,Andhra Pradesh,115.0
2020-06-03,Andhra Pradesh,180.0
2020-06-04,Andhra Pradesh,141.0
2020-06-05,Andhra Pradesh,138.0
2020-06-06,Andhra Pradesh,210.0
2020-06-07,Andhra Pradesh,199.0
2020-06-08,Andhra Pradesh,154.0
2020-06-09,Andhra Pradesh,69.0
2020-06-10,Andhra Pradesh,365.0
2020-06-11,Andhra Pradesh,182.0
2020-06-12,Andhra Pradesh,207.0
2020-06-13,Andhra Pradesh,222.0
2020-06-14,Andhra Pradesh,294.0
2020-06-15,Andhra Pradesh,304.0
2020-06-16,Andhra Pradesh,264.0
2020-06-17,Andhra Pradesh,351.0
2020-06-18,Andhra Pradesh,425.0
2020-06-19,Andhra Pradesh,465.0
2020-06-20,Andhra Pradesh,491.0
2020-06-21,Andhra Pradesh,477.0
2020-06-22,Andhra Pradesh,443.0
2020-06-23,Andhra Pradesh,462.0
2020-06-24,Andhra Pradesh,497.0
2020-06-25,Andhra Pradesh,553.0
2020-06-26,Andhra Pradesh,605.0
2020-06-27,Andhra Pradesh,796.0
2020-06-28,Andhra Pradesh,813.0
2020-06-29,Andhra Pradesh,793.0
2020-06-30,Andhra Pradesh,704.0
2020-07-01,Andhra Pradesh,657.0
2020-07-02,Andhra Pradesh,845.0
2020-07-03,Andhra Pradesh,837.0
2020-07-04,Andhra Pradesh,765.0
2020-07-05,Andhra Pradesh,998.0
2020-07-06,Andhra Pradesh,1322.0
2020-07-07,Andhra Pradesh,1178.0
2020-07-08,Andhra Pradesh,1062.0
2020-07-09,Andhra Pradesh,1555.0
2020-07-10,Andhra Pradesh,1608.0
2020-07-11,Andhra Pradesh,1813.0
2020-07-12,Andhra Pradesh,1933.0
2020-07-13,Andhra Pradesh,1935.0
2020-07-14,Andhra Pradesh,1916.0
2020-07-15,Andhra Pradesh,2432.0
2020-07-16,Andhra Pradesh,2593.0
2020-07-17,Andhra Pradesh,2602.0
2020-07-18,Andhra Pradesh,3963.0
2020-07-19,Andhra Pradesh,5041.0
2020-07-20,Andhra Pradesh,4074.0
2020-07-21,Andhra Pradesh,4944.0
2020-07-22,Andhra Pradesh,6045.0
2020-07-23,Andhra Pradesh,7998.0
2020-07-24,Andhra Pradesh,8147.0
2020-07-25,Andhra Pradesh,7813.0
2020-07-26,Andhra Pradesh,7627.0
2020-07-27,Andhra Pradesh,6051.0
2020-07-28,Andhra Pradesh,7948.0
2020-07-29,Andhra Pradesh,10093.0
2020-07-30,Andhra Pradesh,10167.0
2020-07-31,Andhra Pradesh,10376.0
2020-08-01,Andhra Pradesh,9276.0
2020-08-02,Andhra Pradesh,8555.0
2020-08-03,Andhra Pradesh,7822.0
2020-08-04,Andhra Pradesh,9747.0
2020-08-05,Andhra Pradesh,10128.0
2020-08-06,Andhra Pradesh,10328.0
2020-08-07,Andhra Pradesh,10171.0
2020-08-08,Andhra Pradesh,10080.0
2020-08-09,Andhra Pradesh,10820.0
2020-08-10,Andhra Pradesh,7665.0
2020-08-11,Andhra Pradesh,9024.0
2020-08-12,Andhra Pradesh,9597.0
2020-08-13,Andhra Pradesh,9996.0
2020-08-14,Andhra Pradesh,8943.0
2020-08-15,Andhra Pradesh,8732.0
2020-08-16,Andhra Pradesh,8012.0
2020-08-17,Andhra Pradesh,6780.0
2020-08-18,Andhra Pradesh,9652.0
2020-08-19,Andhra Pradesh,9742.0
2020-08-20,Andhra Pradesh,9393.0
2020-08-21,Andhra Pradesh,9544.0
2020-08-22,Andhra Pradesh,10276.0
2020-08-23,Andhra Pradesh,7895.0
2020-08-24,Andhra Pradesh,8601.0
2020-08-25,Andhra Pradesh,9927.0
2020-08-26,Andhra Pradesh,10830.0
2020-08-27,Andhra Pradesh,10621.0
2020-08-28,Andhra Pradesh,10526.0
2020-08-29,Andhra Pradesh,10548.0
2020-08-30,Andhra Pradesh,10603.0
2020-08-31,Andhra Pradesh,10004.0
2020-09-01,Andhra Pradesh,10368.0
2020-09-02,Andhra Pradesh,10392.0
2020-09-03,Andhra Pradesh,10199.0
2020-09-04,Andhra Pradesh,10776.0
2020-09-05,Andhra Pradesh,10825.0
2020-09-06,Andhra Pradesh,10794.0
2020-09-07,Andhra Pradesh,8368.0
2020-09-08,Andhra Pradesh,10601.0
2020-09-09,Andhra Pradesh,10418.0
2020-09-10,Andhra Pradesh,10175.0
2020-09-11,Andhra Pradesh,9999.0
2020-09-12,Andhra Pradesh,9901.0
2020-09-13,Andhra Pradesh,9536.0
2020-09-14,Andhra Pradesh,7956.0
2020-09-15,Andhra Pradesh,8846.0
2020-09-16,Andhra Pradesh,8835.0
2020-09-17,Andhra Pradesh,8702.0
2020-09-18,Andhra Pradesh,8096.0
2020-09-19,Andhra Pradesh,8218.0
2020-09-20,Andhra Pradesh,7738.0
2020-09-21,Andhra Pradesh,6235.0
2020-09-22,Andhra Pradesh,7553.0
2020-09-23,Andhra Pradesh,7228.0
2020-09-24,Andhra Pradesh,7855.0
2020-09-25,Andhra Pradesh,7073.0
2020-09-26,Andhra Pradesh,7293.0
2020-09-27,Andhra Pradesh,6923.0
2020-09-28,Andhra Pradesh,5487.0
2020-09-29,Andhra Pradesh,6190.0
2020-09-30,Andhra Pradesh,6133.0
2020-10-01,Andhra Pradesh,6751.0
2020-10-02,Andhra Pradesh,6555.0
2020-10-03,Andhra Pradesh,6224.0
2020-10-04,Andhra Pradesh,6242.0
2020-10-05,Andhra Pradesh,4256.0
2020-10-06,Andhra Pradesh,5795.0
2020-10-07,Andhra Pradesh,5120.0
2020-10-08,Andhra Pradesh,5292.0
2020-10-09,Andhra Pradesh,5145.0
2020-10-10,Andhra Pradesh,5653.0
2020-10-11,Andhra Pradesh,5210.0
2020-10-12,Andhra Pradesh,3224.0
2020-10-13,Andhra Pradesh,4622.0
2020-10-14,Andhra Pradesh,3892.0
2020-10-15,Andhra Pradesh,4038.0
2020-10-16,Andhra Pradesh,3967.0
2020-10-17,Andhra Pradesh,3676.0
2020-10-18,Andhra Pradesh,3986.0
2020-10-19,Andhra Pradesh,2918.0
2020-10-20,Andhra Pradesh,3503.0
2020-10-21,Andhra Pradesh,3746.0
2020-10-22,Andhra Pradesh,3620.0
2020-10-23,Andhra Pradesh,3765.0
2020-10-24,Andhra Pradesh,3342.0
2020-10-25,Andhra Pradesh,2997.0
2020-10-26,Andhra Pradesh,1901.0
2020-10-27,Andhra Pradesh,2901.0
2020-10-28,Andhra Pradesh,2949.0
2020-10-29,Andhra Pradesh,2905.0
2020-10-30,Andhra Pradesh,2886.0
2020-10-31,Andhra Pradesh,2783.0
2020-11-01,Andhra Pradesh,2618.0
2020-11-02,Andhra Pradesh,1916.0
2020-11-03,Andhra Pradesh,2849.0
2020-11-04,Andhra Pradesh,2477.0
2020-11-05,Andhra Pradesh,2745.0
2020-11-06,Andhra Pradesh,2410.0
2020-11-07,Andhra Pradesh,2367.0
2020-11-08,Andhra Pradesh,2237.0
2020-11-09,Andhra Pradesh,1392.0
2020-11-10,Andhra Pradesh,1886.0
2020-11-11,Andhra Pradesh,1732.0
2020-11-12,Andhra Pradesh,1728.0
2020-11-13,Andhra Pradesh,1593.0
2020-11-14,Andhra Pradesh,1657.0
2020-11-15,Andhra Pradesh,1056.0
2020-11-16,Andhra Pradesh,753.0
2020-11-17,Andhra Pradesh,1395.0
2020-11-18,Andhra Pradesh,1236.0
2020-11-19,Andhra Pradesh,1316.0
2020-11-20,Andhra Pradesh,1221.0
2020-11-21,Andhra Pradesh,1160.0
2020-11-22,Andhra Pradesh,1121.0
2020-11-23,Andhra Pradesh,545.0
2020-11-24,Andhra Pradesh,1085.0
2020-11-25,Andhra Pradesh,831.0
2020-11-26,Andhra Pradesh,1031.0
2020-11-27,Andhra Pradesh,733.0
2020-11-28,Andhra Pradesh,625.0
2020-11-29,Andhra Pradesh,620.0
2020-11-30,Andhra Pradesh,381.0
2020-12-01,Andhra Pradesh,685.0
2020-12-02,Andhra Pradesh,663.0
2020-12-03,Andhra Pradesh,664.0
2020-12-04,Andhra Pradesh,599.0
2020-12-05,Andhra Pradesh,630.0
2020-12-06,Andhra Pradesh,667.0
2020-12-07,Andhra Pradesh,316.0
2020-12-08,Andhra Pradesh,551.0
2020-12-09,Andhra Pradesh,618.0
2020-12-10,Andhra Pradesh,538.0
2020-12-11,Andhra Pradesh,520.0
2020-12-12,Andhra Pradesh,510.0
2020-12-13,Andhra Pradesh,506.0
2020-12-14,Andhra Pradesh,305.0
2020-12-15,Andhra Pradesh,500.0
2020-12-16,Andhra Pradesh,478.0
2020-12-17,Andhra Pradesh,534.0
2020-12-18,Andhra Pradesh,458.0
2020-12-19,Andhra Pradesh,479.0
2020-12-20,Andhra Pradesh,438.0
2020-12-21,Andhra Pradesh,214.0
2020-12-22,Andhra Pradesh,402.0
2020-12-23,Andhra Pradesh,379.0
2020-12-24,Andhra Pradesh,357.0
2020-12-25,Andhra Pradesh,355.0
2020-12-26,Andhra Pradesh,282.0
2020-12-27,Andhra Pradesh,349.0
2020-12-28,Andhra Pradesh,212.0
2020-12-29,Andhra Pradesh,326.0
2020-12-30,Andhra Pradesh,349.0
2020-12-31,Andhra Pradesh,338.0
2021-01-01,Andhra Pradesh,326.0
2021-01-02,Andhra Pradesh,238.0
2021-01-03,Andhra Pradesh,232.0
2021-01-04,Andhra Pradesh,128.0
2021-01-05,Andhra Pradesh,377.0
2021-01-06,Andhra Pradesh,289.0
2021-01-07,Andhra Pradesh,295.0
2021-01-08,Andhra Pradesh,319.0
2021-01-09,Andhra Pradesh,199.0
2021-01-10,Andhra Pradesh,227.0
2021-01-11,Andhra Pradesh,121.0
2021-01-12,Andhra Pradesh,197.0
2021-01-13,Andhra Pradesh,203.0
2021-01-14,Andhra Pradesh,179.0
2021-01-15,Andhra Pradesh,94.0
2021-01-16,Andhra Pradesh,114.0
2021-01-17,Andhra Pradesh,161.0
2021-01-18,Andhra Pradesh,81.0
2021-01-19,Andhra Pradesh,179.0
2021-01-20,Andhra Pradesh,173.0
2021-01-21,Andhra Pradesh,139.0
2021-01-22,Andhra Pradesh,137.0
2021-01-23,Andhra Pradesh,158.0
2021-01-24,Andhra Pradesh,158.0
2021-01-25,Andhra Pradesh,56.0
2021-01-26,Andhra Pradesh,172.0
2021-01-27,Andhra Pradesh,111.0
2021-01-28,Andhra Pradesh,117.0
2021-01-29,Andhra Pradesh,125.0
2021-01-30,Andhra Pradesh,129.0
2021-01-31,Andhra Pradesh,116.0
2021-02-01,Andhra Pradesh,64.0
2021-02-02,Andhra Pradesh,104.0
2021-02-03,Andhra Pradesh,95.0
2021-02-04,Andhra Pradesh,79.0
2021-02-05,Andhra Pradesh,97.0
2021-02-06,Andhra Pradesh,75.0
2021-02-07,Andhra Pradesh,73.0
2021-02-08,Andhra Pradesh,62.0
2021-02-09,Andhra Pradesh,70.0
2021-02-10,Andhra Pradesh,50.0
2021-02-11,Andhra Pradesh,87.0
2021-02-12,Andhra Pradesh,68.0
2021-02-13,Andhra Pradesh,54.0
2021-02-14,Andhra Pradesh,55.0
2021-02-15,Andhra Pradesh,30.0
2021-02-16,Andhra Pradesh,60.0
2021-02-17,Andhra Pradesh,51.0
2021-02-18,Andhra Pradesh,67.0
2021-02-19,Andhra Pradesh,79.0
2021-02-20,Andhra Pradesh,54.0
2021-02-21,Andhra Pradesh,88.0
2021-02-22,Andhra Pradesh,41.0
2021-02-23,Andhra Pradesh,70.0
2021-02-24,Andhra Pradesh,94.0
2021-02-25,Andhra Pradesh,82.0
2021-02-26,Andhra Pradesh,96.0
2021-02-27,Andhra Pradesh,118.0
2021-02-28,Andhra Pradesh,117.0
2021-03-01,Andhra Pradesh,58.0
2021-03-02,Andhra Pradesh,106.0
2021-03-03,Andhra Pradesh,135.0
2021-03-04,Andhra Pradesh,102.0
2021-03-05,Andhra Pradesh,124.0
2021-03-06,Andhra Pradesh,115.0
2021-03-07,Andhra Pradesh,136.0
2021-03-08,Andhra Pradesh,74.0
2021-03-09,Andhra Pradesh,118.0
2021-03-10,Andhra Pradesh,120.0
2021-03-11,Andhra Pradesh,174.0
2021-03-12,Andhra Pradesh,210.0
2021-03-13,Andhra Pradesh,175.0
2021-03-14,Andhra Pradesh,298.0
2021-03-15,Andhra Pradesh,147.0
2021-03-16,Andhra Pradesh,261.0
2021-03-17,Andhra Pradesh,253.0
2021-03-18,Andhra Pradesh,218.0
2021-03-19,Andhra Pradesh,246.0
2021-03-20,Andhra Pradesh,380.0
2021-03-21,Andhra Pradesh,368.0
2021-03-22,Andhra Pradesh,310.0
2021-03-23,Andhra Pradesh,492.0
2021-03-24,Andhra Pradesh,585.0
2021-03-25,Andhra Pradesh,758.0
2021-03-26,Andhra Pradesh,984.0
2021-03-27,Andhra Pradesh,947.0
2021-03-28,Andhra Pradesh,1005.0
2021-03-29,Andhra Pradesh,997.0
2021-03-30,Andhra Pradesh,993.0
2021-03-31,Andhra Pradesh,1184.0
2021-04-01,Andhra Pradesh,1271.0
2021-04-02,Andhra Pradesh,1288.0
2021-04-03,Andhra Pradesh,1398.0
2021-04-04,Andhra Pradesh,1730.0
2021-04-05,Andhra Pradesh,1326.0
2021-04-06,Andhra Pradesh,1941.0
2021-04-07,Andhra Pradesh,2331.0
2021-04-08,Andhra Pradesh,2558.0
2021-04-09,Andhra Pradesh,2765.0
2021-04-10,Andhra Pradesh,3309.0
2021-04-11,Andhra Pradesh,3495.0
2021-04-12,Andhra Pradesh,3263.0
2021-04-13,Andhra Pradesh,4228.0
2021-04-14,Andhra Pradesh,4157.0
2021-04-15,Andhra Pradesh,5086.0
2021-04-16,Andhra Pradesh,6096.0
2021-04-17,Andhra Pradesh,7224.0
2021-04-18,Andhra Pradesh,6582.0
2021-04-19,Andhra Pradesh,5963.0
2021-04-20,Andhra Pradesh,8987.0
2021-04-21,Andhra Pradesh,9716.0
2021-04-22,Andhra Pradesh,10759.0
2021-04-23,Andhra Pradesh,11766.0
2021-04-24,Andhra Pradesh,11698.0
2021-04-25,Andhra Pradesh,12634.0
2021-04-26,Andhra Pradesh,9881.0
2021-04-27,Andhra Pradesh,11434.0
2021-04-28,Andhra Pradesh,14669.0
2021-04-29,Andhra Pradesh,14792.0
2021-04-30,Andhra Pradesh,17354.0
2021-05-01,Andhra Pradesh,19412.0
2021-05-02,Andhra Pradesh,23920.0
2021-05-03,Andhra Pradesh,18972.0
2021-05-04,Andhra Pradesh,20034.0
2021-05-05,Andhra Pradesh,22204.0
2021-05-06,Andhra Pradesh,21954.0
2021-05-07,Andhra Pradesh,17188.0
2021-05-08,Andhra Pradesh,20065.0
2021-05-09,Andhra Pradesh,22164.0
2021-05-10,Andhra Pradesh,14986.0
2021-05-11,Andhra Pradesh,20345.0
2021-05-12,Andhra Pradesh,21452.0
2021-05-13,Andhra Pradesh,22399.0
2021-05-14,Andhra Pradesh,22018.0
2021-05-15,Andhra Pradesh,22517.0
2021-05-16,Andhra Pradesh,24171.0
2021-05-17,Andhra Pradesh,18561.0
2021-05-18,Andhra Pradesh,21320.0
2021-05-19,Andhra Pradesh,23160.0
2021-05-20,Andhra Pradesh,22610.0
2021-05-21,Andhra Pradesh,20937.0
2021-05-22,Andhra Pradesh,19981.0
2021-05-23,Andhra Pradesh,18767.0
2021-05-24,Andhra Pradesh,12994.0
2021-05-25,Andhra Pradesh,15284.0
2021-05-26,Andhra Pradesh,18285.0
2021-05-27,Andhra Pradesh,16167.0
2021-05-28,Andhra Pradesh,14429.0
2021-05-29,Andhra Pradesh,13756.0
2021-05-30,Andhra Pradesh,13400.0
2021-05-31,Andhra Pradesh,7943.0
2021-06-01,Andhra Pradesh,11303.0
2021-06-02,Andhra Pradesh,12768.0
2021-06-03,Andhra Pradesh,11421.0
2021-06-04,Andhra Pradesh,10413.0
2021-06-05,Andhra Pradesh,10373.0
2021-06-06,Andhra Pradesh,8976.0
2021-06-07,Andhra Pradesh,4872.0
2021-06-08,Andhra Pradesh,7796.0
2021-06-09,Andhra Pradesh,8766.0
2021-06-10,Andhra Pradesh,8110.0
2021-06-11,Andhra Pradesh,8239.0
2021-06-12,Andhra Pradesh,6952.0
2021-06-13,Andhra Pradesh,6770.0
2021-06-14,Andhra Pradesh,4549.0
2021-06-15,Andhra Pradesh,5741.0
2021-06-16,Andhra Pradesh,6617.0
2021-06-17,Andhra Pradesh,6151.0
2021-06-18,Andhra Pradesh,6341.0
2021-06-19,Andhra Pradesh,5674.0
2021-06-20,Andhra Pradesh,5646.0
2021-06-21,Andhra Pradesh,2620.0
2021-06-22,Andhra Pradesh,4169.0
2021-06-23,Andhra Pradesh,4684.0
2021-06-24,Andhra Pradesh,4981.0
2021-06-25,Andhra Pradesh,4458.0
2021-06-26,Andhra Pradesh,4147.0
2021-06-27,Andhra Pradesh,4250.0
2021-06-28,Andhra Pradesh,2224.0
2021-06-29,Andhra Pradesh,3620.0
2021-06-30,Andhra Pradesh,3797.0
2021-07-01,Andhra Pradesh,3841.0
2021-07-02,Andhra Pradesh,3464.0
2021-07-03,Andhra Pradesh,2930.0
2021-07-04,Andhra Pradesh,3175.0
2021-07-05,Andhra Pradesh,2100.0
2021-07-06,Andhra Pradesh,3042.0
2021-07-07,Andhra Pradesh,3166.0
2021-07-08,Andhra Pradesh,2982.0
2021-07-09,Andhra Pradesh,3040.0
2021-07-10,Andhra Pradesh,2925.0
2021-07-11,Andhra Pradesh,2665.0
2021-07-12,Andhra Pradesh,1578.0
2021-07-13,Andhra Pradesh,2567.0
2021-07-14,Andhra Pradesh,2591.0
2021-07-15,Andhra Pradesh,2526.0
2021-07-16,Andhra Pradesh,2345.0
2021-07-17,Andhra Pradesh,2672.0
2021-07-18,Andhra Pradesh,2974.0
2021-07-19,Andhra Pradesh,1628.0
2021-07-20,Andhra Pradesh,2498.0
2021-07-21,Andhra Pradesh,2527.0
2021-07-22,Andhra Pradesh,1843.0
2021-07-23,Andhra Pradesh,1747.0
2021-07-24,Andhra Pradesh,2174.0
2021-07-25,Andhra Pradesh,2252.0
2021-07-26,Andhra Pradesh,1627.0
2021-07-27,Andhra Pradesh,1540.0
2021-07-28,Andhra Pradesh,2010.0
2021-07-29,Andhra Pradesh,2107.0
2021-07-30,Andhra Pradesh,2068.0
2021-07-31,Andhra Pradesh,2058.0
2021-08-01,Andhra Pradesh,2287.0
2021-08-02,Andhra Pradesh,1546.0
2021-08-03,Andhra Pradesh,1546.0
2021-08-04,Andhra Pradesh,2442.0
2021-08-05,Andhra Pradesh,2145.0
2021-08-06,Andhra Pradesh,2209.0
2021-08-07,Andhra Pradesh,1908.0
2021-08-08,Andhra Pradesh,2050.0
2021-08-09,Andhra Pradesh,1413.0
2021-08-10,Andhra Pradesh,1461.0
2021-08-11,Andhra Pradesh,1869.0
2021-08-12,Andhra Pradesh,1859.0
2021-08-13,Andhra Pradesh,1746.0
2021-08-14,Andhra Pradesh,1535.0
2021-08-15,Andhra Pradesh,1506.0
2021-08-16,Andhra Pradesh,909.0
2021-08-17,Andhra Pradesh,1063.0
2021-08-18,Andhra Pradesh,1433.0
2021-08-19,Andhra Pradesh,1501.0
2021-08-20,Andhra Pradesh,1435.0
2021-08-21,Andhra Pradesh,1217.0
2021-08-22,Andhra Pradesh,1085.0
2021-08-23,Andhra Pradesh,1002.0
2021-08-24,Andhra Pradesh,1248.0
2021-08-25,Andhra Pradesh,1601.0
2021-08-26,Andhra Pradesh,1539.0
2021-08-27,Andhra Pradesh,1515.0
2021-08-28,Andhra Pradesh,1321.0
2021-08-29,Andhra Pradesh,1557.0
2021-08-30,Andhra Pradesh,878.0
2021-08-31,Andhra Pradesh,1115.0
2021-09-01,Andhra Pradesh,1186.0
2021-09-02,Andhra Pradesh,1378.0
2021-09-03,Andhra Pradesh,1520.0
2021-09-04,Andhra Pradesh,1502.0
2021-09-05,Andhra Pradesh,1623.0
2021-09-06,Andhra Pradesh,739.0
2021-09-07,Andhra Pradesh,1178.0
2021-09-08,Andhra Pradesh,1361.0
2021-09-09,Andhra Pradesh,1439.0
2021-09-10,Andhra Pradesh,1608.0
2021-09-11,Andhra Pradesh,1145.0
2021-09-12,Andhra Pradesh,1190.0
2021-09-13,Andhra Pradesh,864.0
2021-09-14,Andhra Pradesh,1125.0
2021-09-15,Andhra Pradesh,1445.0
2021-09-16,Andhra Pradesh,1367.0
2021-09-17,Andhra Pradesh,1393.0
2021-09-18,Andhra Pradesh,1174.0
2021-09-19,Andhra Pradesh,1337.0
2021-09-20,Andhra Pradesh,839.0
2021-09-21,Andhra Pradesh,1179.0
2021-09-22,Andhra Pradesh,1365.0
2021-09-23,Andhra Pradesh,1171.0
2021-09-24,Andhra Pradesh,1246.0
2021-09-25,Andhra Pradesh,1167.0
2021-09-26,Andhra Pradesh,1184.0
2021-09-27,Andhra Pradesh,618.0
2021-09-28,Andhra Pradesh,771.0
2021-09-29,Andhra Pradesh,1084.0
2021-09-30,Andhra Pradesh,1010.0
2021-10-01,Andhra Pradesh,809.0
